Category,ProductName,Total_Quantity_Sold,Total_Sales
Bluetooth Headphones,NT Wireless Transmitter and Bluetooth Headphones M150 Green,220,32997.800000000025
Bluetooth Headphones,NT Wireless Transmitter and Bluetooth Headphones M150 Red,220,32997.80000000002
Bluetooth Headphones,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,220,54997.80000000002
Boxed Games,SV Hand Games for 12-16 boys E60 Yellow,222,1105.5600000000006
Boxed Games,SV Hand Games for Office worker L28 Red,222,3771.7799999999975
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones M402 Silver,223,22297.77
Touch Screen Phones,Contoso Finger Touch Screen Phones M30 Black,223,44377.0
Touch Screen Phones,The Phone Company Touch Screen Phones Infrared M901 Gold,224,67200.0
Boxed Games,MGS Hand Games for students E400 Silver,226,1579.740000000001
Boxed Games,SV Hand Games women M40 Red,226,2006.880000000002
Boxed Games,SV Hand Games women M40 Black,227,2015.7600000000018
Boxed Games,SV Hand Games men M30 Yellow,228,1568.640000000001
Cell phones Accessories,Headphone Adapter for Contoso Phone E130 Black,229,2287.710000000001
Boxed Games,MGS Hand Games for kids E300 Red,232,1276.0
Boxed Games,MGS Hand Games women M400 Red,235,2112.6500000000015
Boxed Games,MGS Hand Games for Office worker L299 Silver,236,3986.0399999999995
Boxed Games,SV Hand Games for kids E30 Silver,236,1272.0399999999997
Bluetooth Headphones,WWI Stereo Bluetooth Headphones New Generation M370 Blue,237,31518.63000000002
Boxed Games,MGS Hand Games for kids E300 Silver,237,1303.5
Boxed Games,MGS Hand Games for 12-16 boys E600 Silver,238,1187.6200000000008
Boxed Games,MGS Hand Games men M300 Black,241,1660.4899999999996
Boxed Games,MGS Hand Games for Office worker L299 Black,242,4087.380000000001
Boxed Games,MGS Hand Games for Office worker L299 Yellow,242,4087.3800000000006
Boxed Games,SV Hand Games for 12-16 boys E60 Red,247,1230.0600000000006
Boxed Games,SV Hand Games women M40 Yellow,249,2211.120000000001
Boxed Games,MGS Hand Games women M400 Black,250,2247.5000000000005
Boxed Games,SV Hand Games for kids E30 Red,250,1347.5000000000002
Bluetooth Headphones,NT Wireless Transmitter and Bluetooth Headphones M150 Black,251,37647.490000000005
Bluetooth Headphones,WWI Stereo Bluetooth Headphones New Generation M370 Yellow,251,33380.49
Bluetooth Headphones,WWI Wireless Bluetooth Stereo Headphones M170 Pink,251,30120.0
Boxed Games,MGS Hand Games women M400 Yellow,251,2256.49
Boxed Games,SV Hand Games for Office worker L28 Black,251,4264.489999999995
Boxed Games,SV Hand Games for Office worker L28 Yellow,252,4281.479999999996
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones E302 White,253,10259.150000000003
Bluetooth Headphones,NT Bluetooth Stereo Headphones E52 Black,254,6525.259999999999
Boxed Games,MGS Hand Games men M300 Yellow,254,1750.0600000000009
Movie DVD,Contoso DVD 60 DVD Storage Binder L20 Black,254,5814.060000000005
Boxed Games,SV Hand Games men M30 Red,255,1754.4000000000012
Boxed Games,SV Hand Games men M30 Black,256,1761.280000000001
Touch Screen Phones,The Phone Company Touch Screen Phones - LCD M12 Gold,256,51200.0
Movie DVD,SV DVD 15-Inch Player Portable L200 White,257,74527.43000000004
Bluetooth Headphones,NT Bluetooth Active Headphones E202 Silver,258,9791.1
Bluetooth Headphones,WWI Stereo Bluetooth Headphones New Generation M370 White,258,34311.42000000001
Boxed Games,MGS Hand Games for kids E300 Yellow,259,1424.5
Movie DVD,SV DVD Player M130 Grey,259,15537.409999999982
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones E302 Silver,260,10542.99999999999
Movie DVD,Contoso DVD Player M140 Gold,260,15857.399999999983
Boxed Games,MGS Hand Games for 12-16 boys E600 Yellow,261,1302.3900000000012
Bluetooth Headphones,WWI Stereo Bluetooth Headphones E1000 White,262,17658.799999999992
Bluetooth Headphones,WWI Wireless Bluetooth Stereo Headphones M170 White,264,31680.0
Movie DVD,SV DVD 9-Inch Player Portable M300 Silver,264,42237.36000000005
Bluetooth Headphones,NT Bluetooth Active Headphones E202 Red,266,10094.699999999995
Bluetooth Headphones,WWI Wireless Transmitter and Bluetooth Headphones X250 Black,266,66497.34000000001
Boxed Games,SV Hand Games women M40 Silver,266,2362.0800000000036
Movie DVD,Contoso DVD 60 DVD Storage Binder L20 Red,266,6088.740000000003
Bluetooth Headphones,NT Wireless Transmitter and Bluetooth Headphones M150 Blue,267,40047.33000000002
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones E102 Blue,268,12850.600000000002
Boxed Games,MGS Hand Games for kids E300 Black,268,1474.0
Bluetooth Headphones,WWI Stereo Bluetooth Headphones New Generation M370 Black,271,36040.29000000001
Boxed Games,SV Hand Games for students E40 Silver,271,1894.2900000000013
Movie DVD,Contoso DVD Recorder L240 Gold,271,59349.0
Bluetooth Headphones,WWI Stereo Bluetooth Headphones New Generation M370 Orange,272,36173.280000000006
Boxed Games,MGS Hand Games men M300 Silver,272,1874.0800000000002
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones E302 Yellow,273,11070.150000000001
Bluetooth Headphones,WWI Stereo Bluetooth Headphones E1000 Silver,274,18467.600000000002
Boxed Games,SV Hand Games men M30 Silver,274,1885.1200000000017
Movie DVD,Contoso DVD 12-Inch Player Portable M400 White,274,49317.26000000004
Movie DVD,SV DVD Player M140 Gold,275,16772.24999999998
Movie DVD,SV DVD 48 DVD Storage Binder M50 Black,276,4965.239999999994
Movie DVD,SV DVD 48 DVD Storage Binder M50 Red,276,4965.239999999993
Bluetooth Headphones,WWI Wireless Transmitter and Bluetooth Headphones X250 Silver,277,69247.23000000001
Movie DVD,SV DVD 60 DVD Storage Binder L20 Red,277,6340.530000000003
Movie DVD,SV DVD External DVD Burner M200 Grey,277,16032.759999999993
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones M402 Green,278,27797.22000000001
Movie DVD,Contoso DVD External DVD Burner M200 Black,278,16090.639999999996
Movie DVD,SV DVD 48 DVD Storage Binder M50 Silver,279,5019.209999999994
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones E102 Silver,280,13426.000000000004
Bluetooth Headphones,WWI Wireless Bluetooth Stereo Headphones M170 Silver,280,33600.0
Boxed Games,MGS Hand Games for Office worker L299 Red,280,4729.2000000000035
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones E102 Black,281,13473.950000000004
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones E302 Pink,283,11475.650000000003
Movie DVD,Contoso DVD 38 DVD Storage Binder E25 Silver,283,2827.169999999999
Movie DVD,Contoso DVD Recorder L220 White,283,61977.0
Movie DVD,SV DVD External DVD Burner M200 Silver,284,16437.919999999995
Recording Pen,WWI 2GB Spy Video Recorder Pen M300 White,284,51404.0
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones M402 Black,287,28697.13000000001
Movie DVD,SV DVD 9-Inch Player Portable M300 White,287,45917.13000000002
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones E302 Black,289,11718.949999999993
Movie DVD,Contoso DVD 58 DVD Storage Binder M55 Silver,289,4014.2100000000023
Movie DVD,Contoso DVD 7-Inch Player Portable E200 White,289,31787.110000000008
Recording Pen,WWI 1GB Digital Voice Recorder Pen E100 Pink,289,45084.0
Movie DVD,Contoso DVD Player M120 White,290,17107.099999999988
Movie DVD,SV DVD Recorder L200 Black,290,63510.0
Movie DVD,SV DVD 38 DVD Storage Binder E25 Black,291,2907.089999999998
Bluetooth Headphones,WWI Wireless Transmitter and Bluetooth Headphones X250 White,292,72997.08000000003
Movie DVD,SV DVD 7-Inch Player Portable E200 Black,292,32117.080000000005
Movie DVD,SV DVD Movies E100 Yellow,292,3793.079999999998
Bluetooth Headphones,NT Wireless Transmitter and Bluetooth Headphones M150 Silver,294,44097.06000000003
Movie DVD,SV DVD Recorder L230 Grey,295,64605.0
Bluetooth Headphones,WWI Wireless Transmitter and Bluetooth Headphones X250 Red,296,73997.04000000011
Movie DVD,SV DVD Recorder L220 White,296,64824.0
Boxed Games,MGS Hand Games women M400 Silver,297,2670.0299999999993
Movie DVD,SV DVD External DVD Burner M200 Blue,297,17190.359999999997
Bluetooth Headphones,WWI Wireless Bluetooth Stereo Headphones M270 Silver,299,34385.0
Movie DVD,Contoso DVD 48 DVD Storage Binder M50 Black,299,5379.009999999993
Bluetooth Headphones,NT Bluetooth Active Headphones E202 White,300,11385.000000000002
Bluetooth Headphones,WWI Stereo Bluetooth Headphones E1000 Green,300,20220.000000000004
Movie DVD,Contoso DVD Recorder L210 Silver,300,65700.0
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones M402 Purple,301,30096.99000000002
Movie DVD,SV DVD 58 DVD Storage Binder M55 Silver,301,4180.89
Bluetooth Headphones,WWI Stereo Bluetooth Headphones E1000 Black,303,20422.200000000008
Movie DVD,SV DVD 15-Inch Player Portable L200 Silver,303,87866.97000000002
Movie DVD,Contoso DVD 14-Inch Player Portable L100 Silver,304,79036.95999999998
Recording Pen,WWI 4GB Video Recording Pen X200 Pink,304,89984.0
Movie DVD,Contoso DVD 14-Inch Player Portable L100 White,305,79296.95000000001
Movie DVD,SV DVD 60 DVD Storage Binder L20 Black,305,6981.450000000002
Movie DVD,Contoso DVD 38 DVD Storage Binder E25 Red,306,3056.9399999999964
Movie DVD,SV DVD 14-Inch Player Portable L100 Black,306,79556.94000000005
Movie DVD,SV DVD Player M110 Silver,306,17744.939999999984
Bluetooth Headphones,NT Bluetooth Stereo Headphones E52 Blue,307,7886.830000000003
Movie DVD,SV DVD 12-Inch Player Portable M400 Silver,307,55256.92999999999
Bluetooth Headphones,WWI Wireless Bluetooth Stereo Headphones M270 White,308,35420.0
Recording Pen,WWI 2GB Pulse Smart pen M100 Black,308,61584.6
Recording Pen,WWI 1GBPulse Smart pen E50 Black,309,46334.55
Movie DVD,SV DVD 60 DVD Storage Binder L20 Silver,310,7095.900000000004
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones M402 Red,311,31096.889999999992
Movie DVD,Contoso DVD 60 DVD Storage Binder L20 Silver,311,7118.790000000005
Movie DVD,Contoso DVD Recorder L200 Black,313,68547.0
Bluetooth Headphones,NT Bluetooth Stereo Headphones E52 Pink,314,8066.659999999999
Recording Pen,WWI 2GB Spy Video Recorder Pen M300 Blue,314,56834.0
Movie DVD,Contoso DVD 58 DVD Storage Binder M55 Red,315,4375.350000000002
Movie DVD,Contoso DVD External DVD Burner M200 Blue,316,18290.07999999999
Movie DVD,SV DVD 9-Inch Player Portable M300 Black,317,50716.83000000002
Recording Pen,WWI 1GB Pulse Smart pen E50 White,317,47534.14999999997
Movie DVD,Contoso DVD 58 DVD Storage Binder M55 Black,318,4417.02
Recording Pen,WWI 2GB Pulse Smart pen M100 White,318,63584.09999999995
Bluetooth Headphones,NT Wireless Bluetooth Stereo Headphones E102 White,319,15296.050000000008
Bluetooth Headphones,WWI Wireless Bluetooth Stereo Headphones M270 Pink,319,36685.0
Bluetooth Headphones,WWI Stereo Bluetooth Headphones E1000 Blue,321,21635.4
Movie DVD,SV DVD 38 DVD Storage Binder E25 Silver,322,3216.7799999999975
Movie DVD,Contoso DVD 55DVD Storage Binder M56 Black,323,4089.1800000000003
Recording Pen,WWI 2GB Spy Video Recorder Pen M300 Silver,324,58644.0
Movie DVD,Contoso DVD 15-Inch Player Portable L200 Silver,325,94246.75000000003
Movie DVD,SV DVD 58 DVD Storage Binder M55 Black,325,4514.250000000003
Movie DVD,SV DVD 55DVD Storage Binder M56 Silver,326,4127.159999999999
Movie DVD,SV DVD 58 DVD Storage Binder M55 Red,328,4555.920000000003
Recording Pen,WWI 4GB Video Recording Pen X200 Red,328,97088.0
Movie DVD,Contoso DVD 12-Inch Player Portable M400 Black,329,59216.71000000002
Movie DVD,Contoso DVD 15-Inch Player Portable L200 White,329,95406.71000000002
Movie DVD,SV DVD 7-Inch Player Portable E200 Silver,329,36186.710000000014
Movie DVD,Contoso DVD 15-Inch Player Portable L200 Black,331,95986.69000000005
Movie DVD,Contoso DVD 9-Inch Player Portable M300 White,333,53276.67000000004
Movie DVD,SV DVD Player M100 Black,334,19034.659999999993
Movie DVD,Contoso DVD 9-Inch Player Portable M300 Silver,336,53756.64
Movie DVD,SV DVD 12-Inch Player Portable M400 Black,336,60476.640000000014
Movie DVD,SV DVD 14-Inch Player Portable L100 White,340,88396.60000000011
Movie DVD,SV DVD 15-Inch Player Portable L200 Black,340,98596.59999999999
Recording Pen,WWI 2GB Spy Video Recorder Pen M300 Black,340,61540.0
Movie DVD,Contoso DVD External DVD Burner M200 Silver,342,19794.960000000003
Movie DVD,Contoso DVD Movies E100 Yellow,345,4481.549999999996
Recording Pen,WWI 2GB Pulse Smart pen M100 Blue,345,68982.75
Movie DVD,Contoso DVD Player M130 Grey,346,20756.539999999994
Desktops,WWI Desktop PC1.80 E1800 Brown,348,80005.20000000004
Movie DVD,Contoso DVD 48 DVD Storage Binder M50 Silver,348,6260.519999999993
Movie DVD,SV DVD 38 DVD Storage Binder E25 Red,348,3476.519999999996
Movie DVD,Contoso DVD 14-Inch Player Portable L100 Black,349,90736.51000000002
Movie DVD,Contoso DVD 48 DVD Storage Binder M50 Red,352,6332.479999999992
Recording Pen,WWI 2GB Spy Video Recorder Pen M300 Purple,353,63893.0
Movie DVD,Contoso DVD 9-Inch Player Portable M300 Black,355,56796.45000000002
Movie DVD,SV DVD Recorder L240 Gold,355,77745.0
Recording Pen,WWI 1GB Pulse Smart pen E50 Silver,355,53232.24999999999
Movie DVD,Contoso DVD 38 DVD Storage Binder E25 Black,356,3556.439999999997
Movie DVD,Contoso DVD 55DVD Storage Binder M56 Red,357,4519.619999999999
Recording Pen,WWI 1GB Digital Voice Recorder Pen E100 White,357,55692.0
Bluetooth Headphones,WWI Wireless Bluetooth Stereo Headphones M270 Black,359,41285.0
Movie DVD,Contoso DVD External DVD Burner M200 Grey,360,20836.799999999992
Movie DVD,Contoso DVD Player M110 Silver,360,20876.399999999987
Movie DVD,SV DVD 7-Inch Player Portable E200 White,365,40146.35000000001
Recording Pen,WWI 4GB Video Recording Pen X200 Black,366,108336.0
Movie DVD,SV DVD 55DVD Storage Binder M56 Red,368,4658.88
Movie DVD,Contoso DVD 12-Inch Player Portable M400 Silver,370,66596.30000000003
Movie DVD,SV DVD 55DVD Storage Binder M56 Black,370,4684.2
Recording Pen,WWI 4GB Video Recording Pen X200 Yellow,370,109520.0
Movie DVD,Contoso DVD Recorder L230 Grey,371,81249.0
Movie DVD,Contoso DVD 7-Inch Player Portable E200 Silver,372,40916.28000000002
Movie DVD,SV DVD Recorder L210 Silver,372,81468.0
Boxed Games,MGS Hand Games men M300 Red,376,2590.6399999999994
Desktops,Adventure Works Desktop PC1.80 ED180 Brown,376,138744.0
Movie DVD,Contoso DVD 7-Inch Player Portable E200 Black,376,41356.24000000001
Movie DVD,Contoso DVD Player M100 Black,376,21428.239999999994
Desktops,WWI Desktop PC1.80 E1800 Black,377,86672.3
Movie DVD,Contoso DVD 55DVD Storage Binder M56 Silver,380,4810.799999999998
Movie DVD,SV DVD External DVD Burner M200 Black,384,22225.919999999987
Desktops,WWI Desktop PC2.30 M2300 Black,386,215774.0
Recording Pen,WWI 1GB Digital Voice Recorder Pen E100 Red,388,60528.0
Movie DVD,SV DVD 14-Inch Player Portable L100 Silver,391,101656.09000000007
Desktops,Adventure Works Desktop PC1.80 ED182 Black,392,195960.7999999999
Desktops,WWI Desktop PC2.33 X2330 Silver,392,360248.0
Desktops,Adventure Works Desktop PC1.80 ED182 White,400,199959.9999999998
Movie DVD,SV DVD 12-Inch Player Portable M400 White,401,72175.99000000002
Movie DVD,SV DVD Player M120 White,404,23831.96
Desktops,Adventure Works Desktop PC2.30 MD230 Brown,405,242959.4999999999
Desktops,WWI Desktop PC1.80 E1801 White,409,110389.09999999995
Desktops,WWI Desktop PC1.80 E1801 Silver,415,112008.49999999999
Desktops,WWI Desktop PC3.0 M0300 Silver,421,146929.0
Desktops,WWI Desktop PC1.60 E1600 White,424,93258.7999999999
Desktops,WWI Desktop PC1.80 E1801 Brown,428,115517.19999999998
Desktops,Adventure Works Desktop PC1.60 ED160 Silver,430,116078.4999999999
Recording Pen,WWI 1GB Digital Voice Recorder Pen E100 Black,431,67236.0
Desktops,Adventure Works Desktop PC1.80 ED182 Brown,439,219456.1
Desktops,WWI Desktop PC2.30 M2300 White,448,250432.0
Desktops,Adventure Works Desktop PC2.33 XD233 White,451,437019.0
Desktops,WWI Desktop PC3.0 M0300 Black,453,158097.0
Desktops,Adventure Works Desktop PC1.60 ED160 Brown,455,122827.24999999993
Desktops,WWI Desktop PC2.30 M2300 Silver,456,254904.0
Desktops,WWI Desktop PC2.30 M2300 Brown,458,256022.0
Desktops,WWI Desktop PC2.33 X2330 Brown,460,422740.0
Desktops,Adventure Works Desktop PC2.33 XD233 Black,462,447678.0
Desktops,WWI Desktop PC2.33 X2330 White,462,424578.0
Desktops,Adventure Works Desktop PC3.0 MS300 Silver,464,217616.0
Desktops,WWI Desktop PC1.80 E1802 White,464,139153.6
Desktops,Adventure Works Desktop PC3.0 MS300 Black,476,223244.0
Desktops,Adventure Works Desktop PC1.80 ED182 Silver,477,238452.2999999999
Desktops,Adventure Works Desktop PC2.33 XD233 Brown,479,464151.0
Desktops,Adventure Works Desktop PC2.30 MD230 Silver,480,287520.0
Desktops,WWI Desktop PC1.80 E1800 Silver,480,110351.99999999997
Desktops,Adventure Works Desktop PC2.33 XD233 Silver,481,466089.0
Desktops,Adventure Works Desktop PC1.80 ED180 White,490,180810.0
Desktops,Adventure Works Desktop PC1.80 ED180 Silver,493,181917.0
Desktops,Adventure Works Desktop PC1.60 ED160 White,505,136324.7499999999
Desktops,WWI Desktop PC1.60 E1600 Red,505,111074.74999999993
Desktops,WWI Desktop PC1.80 E1801 Black,505,136299.4999999999
Desktops,WWI Desktop PC1.60 E1600 Silver,507,111514.64999999994
Desktops,WWI Desktop PC1.60 E1600 Black,509,111954.54999999992
Desktops,Adventure Works Desktop PC2.30 MD230 Black,514,307886.0
Desktops,Adventure Works Desktop PC1.80 ED180 Black,520,191880.0
Desktops,Adventure Works Desktop PC1.60 ED160 Black,521,140643.94999999987
Desktops,Adventure Works Desktop PC2.30 MD230 White,521,312079.0
Desktops,WWI Desktop PC1.80 E1800 White,538,123686.19999999998
Desktops,WWI Desktop PC2.33 X2330 Black,550,505450.0
