CustomerKey,Purchase_Frequency,Average_Order_Value,Preferred_Products
1761462,1,5588.14,"Contoso DVD External DVD Burner M200 Black,Adventure Works Desktop PC1.60 ED160 Black,MGS Hand Games for Office worker L299 Black,WWI Desktop PC2.30 M2300 Black"
1761592,5,13401.71,"Adventure Works 40"" LCD HDTV M690 Black,MGS Hand Games for kids E300 Yellow,SV DVD 58 DVD Storage Binder M55 Red,The Phone Company Smart phones Expert M400 Gold,Contoso DVD 9-Inch Player Portable M300 Black,MGS Hand Games for Office worker L299 Red,WWI 4GB Video Recording Pen X200 Red,SV DVD 9-Inch Player Portable M300 Black,Contoso SLR Camera X142 Black,Adventure Works Desktop PC3.0 MS300 Silver,Adventure Works LCD19W M100 White,WWI 2GB Spy Video Recorder Pen M300 Purple,Contoso DVD Movies E100 Yellow,WWI Projector 720p LCD56 Silver,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,SV 16xDVD M310 Black,Contoso DVD 7-Inch Player Portable E200 Silver,The Phone Company PDA Handheld 4.7 inch L650 Black"
1761910,3,7779.5,"Fabrikam Laptop14.1W M4180 Red,Fabrikam SLR Camera 35"" X358 Pink,MGS Hand Games for kids E300 Silver,Contoso SLR Camera 35"" M358 Black,SV DVD 48 DVD Storage Binder M50 Black,Fabrikam SLR Camera X148 Silver Grey,Adventure Works Desktop PC1.80 ED180 Silver,Contoso Coffee Maker 5C E0900 White"
1762395,2,5526.759999999998,"The Phone Company PDA Wifi 4.7-inch L290 White,Contoso DVD Player M140 Gold,WWI 4GB Video Recording Pen X200 Yellow,Contoso Behind Centrex X15 White,Proseware Fax Machine E100 White,WWI 1GB Pulse Smart pen E50 Silver,WWI Desktop PC1.80 E1801 Brown,NT Wireless Transmitter and Bluetooth Headphones M150 Black"
1762396,2,3901.92,"The Phone Company Touch Screen Phones Capacitive M908 Grey,Proseware Laptop19 X910 Black,Contoso Travel Charger for S-Series Battery E302 Silver,Contoso Touch Stylus Pen E150 Silver"
1762467,5,4670.33,"Contoso 32GB Video MP3 Player M3200 Pink,Fabrikam Refrigerator 1.7CuFt E1200 Green,WWI Wireless Transmitter and Bluetooth Headphones X250 Red,NT Bluetooth Active Headphones E202 Red,The Phone Company Smart phones 8 GB of Memory M400 Grey,WWI Desktop PC1.80 E1800 White,Contoso Bluetooth Active Headphones L15 White,MGS Hand Games for kids E300 Silver,Adventure Works LCD17W E203 White"
1762532,1,5442.0,"Contoso Water Heater 1.5GPM E0800 Blue,Adventure Works Laptop19W X1980 White"
1762564,2,3715.5,"WWI Floor Lamp M215 Blue,Contoso Smart Battery M901 Grey,WWI LCD17W E200 Black,MGS Zoo Tycoon 2008 E142"
1763016,7,4225.17,"Contoso Touch Stylus Pen E150 Silver,WWI Desktop PC1.60 E1600 Red,MGS Hand Games men M300 Yellow,MGS Hand Games for 12-16 boys E600 Black,Contoso Microwave 1.6CuFt M0125 Black,Litware Microwave 0.8CuFt E080 Red,Adventure Works Desktop PC1.60 ED160 Brown,MGS Impossible Creatures E114,The Phone Company PDA GPS Phone 3.7 inch M930 Silver,The Phone Company Pen Touch Screen Phones M320 Gold,WWI Wireless Bluetooth Stereo Headphones M270 Pink"
1763082,4,7453.39,"Contoso 16GB Mp5 Player M1600 Red,WWI Desktop PC2.30 M2300 Silver,Contoso DVD 7-Inch Player Portable E200 White,Contoso SLR Camera 35"" M358 Blue,Proseware LCD19W M100 Black,Litware 180 CFM Vertical Discharge Fan X450 Red,Litware 16"" White Oscillating Stand Fan E701 Black,Adventure Works Desktop PC1.80 ED182 Brown,Fabrikam SLR Camera X150 Orange,The Phone Company PDA Handheld 3.7 inch M630 Black,Adventure Works 26"" 720p LCD HDTV M140 Silver,Headphone Adapter for Contoso Phone E130 White,SV 16xDVD M300 Silver"
1763268,2,1768.73,"MGS Freelancer 2009 E153,Contoso DVD 9-Inch Player Portable M300 White,WWI Laptop12 M0120 White,WWI Wireless Bluetooth Stereo Headphones M170 Silver,SV DVD 58 DVD Storage Binder M55 Black"
1763365,5,8941.669999999998,"Fabrikam Laptop16 M6000 Black,A. Datum SLR Camera 35"" X358 Orange,WWI 1GB Pulse Smart pen E50 White,WWI Desktop PC1.80 E1801 Black,NT Wireless Bluetooth Stereo Headphones E102 Blue,MGS Hand Games for students E400 Yellow,SV DVD 60 DVD Storage Binder L20 Black,SV DVD 9-Inch Player Portable M300 Silver,NT Wireless Transmitter and Bluetooth Headphones M150 Silver,SV DVD 38 DVD Storage Binder E25 Silver,Contoso Water Heater 7.2GPM X1800 Blue,Contoso 16GB New Generation MP5 Player M1650 White,MGS Hand Games women M400 Yellow,Adventure Works Desktop PC2.30 MD230 Brown"
1763456,2,5058.13,"The Phone Company Pen Touch Screen Phones M320 Gold,WWI Stereo Bluetooth Headphones New Generation M370 White,Litware 16"" White Oscillating Stand Fan E701 Silver,Contoso Phone with 13-Number Memory (210) M301 Grey,Contoso DVD Player M110 Silver,NT Bluetooth Stereo Headphones E52 Pink,Contoso Expandable 3-Handset Cordless Phone System M204 Grey,WWI Desktop PC1.80 E1800 Black,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,Contoso Expandable 3-Handset Cordless Phone System M204 Black,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black"
1763514,2,3756.88,"Litware USB Foam Fan E1301 Red,Fabrikam Refrigerator 4.6CuFt E2800 Green,NT Wireless Bluetooth Stereo Headphones M402 Purple,Contoso Screen 106in M060 Black"
1763642,6,19734.210000000003,"Adventure Works 52"" LCD HDTV X590 Black,Litware Microwave 0.8CuFt E080 Silver,Litware Microwave 1.5CuFt X110 Blue,WWI Desktop PC2.30 M2300 Black,Fabrikam SLR Camera M149 Pink,Proseware Slim-Design Fax Machine with Answering System X180 Black,Proseware High-Performance Business-Class Laser Fax X200 Green,A. Datum SLR Camera 35"" M358 Orange,MGS Classic Flight Collection X400,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso DVD External DVD Burner M200 Blue,MGS Hand Games for kids E300 Silver,Adventure Works Laptop16 M1601 White,SV Hand Games men M30 Red,Contoso DVD 7-Inch Player Portable E200 Black"
1763841,1,2088.99,"WWI Wireless Bluetooth Stereo Headphones M170 Silver,Contoso Bluetooth Active Headphones L15 Black,Fabrikam Refrigerator 9.7CuFt M5600 Orange"
1764107,1,859.8299999999999,"WWI 2GB Pulse Smart pen M100 White,Contoso Bluetooth Active Headphones L15 White"
1764261,1,312.0,Proseware Ink Jet Fax Machine E100 White
1764444,5,7208.61,"Adventure Works Laptop12 M1201 Silver,Adventure Works 20"" LCD HDTV M120 Brown,Contoso Expandable Cordless Phone System M008 White,Contoso Projector 720p M621 White,The Phone Company Touch Screen Phones 26-2.2"" M200 Black,Proseware Screen 106in M1609 Silver,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black,MGS Classic Flight Collection X400"
1764577,1,2123.94,"SV 2GB Laptop memory E800 Black,WWI Wireless Transmitter and Bluetooth Headphones X250 Red,Adventure Works Desktop PC2.33 XD233 White,SV DVD 7-Inch Player Portable E200 Black,MGS Zoo Tycoon Dinosaur Digs2009 E162"
1764598,1,937.99,"Fabrikam Laptop13.3W M3080 Red,SV DVD 9-Inch Player Portable M300 Silver"
1764911,2,3792.91,"Contoso Waterproof Accessory Handset and Charging Cradle M609 Black,Fabrikam Coffee Maker 12C M100 Grey,SV DVD 48 DVD Storage Binder M50 Red,Proseware LCD22W M2001 White,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,Contoso 4-Line Expandable Cordless Phone System M900 Black,Contoso Dual Handset Cordless Phone System  E20 Black,WWI 2GB Spy Video Recorder Pen M300 White"
1764995,4,16878.11,"The Phone Company Microsoft Windows Mobile M200 White,Contoso Washer & Dryer 21in E210 Blue,WWI Wireless Transmitter and Bluetooth Headphones X250 Red,NT Washer & Dryer 15.5in E1550 Blue,SV DVD External DVD Burner M200 Blue,The Phone Company Touch Screen Phones - CRT M11 Gold,Contoso Reserve Pen -Tablet Pen E200 Blue,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,Fabrikam Laptop12 M2000 White,The Phone Company PDA Handheld 3.7 inch M630 White,A. Datum Rangefinder Digital Camera X200 Silver"
1765105,2,2011.43,"Proseware Screen 85in E1010 Silver,Proseware Laptop19W X910 White,SV DVD Player M140 Gold,MGS Hand Games men M300 Red"
1765324,4,11768.82,"Adventure Works Desktop PC2.30 MD230 Silver,Proseware Chandelier M0615 Blue,WWI Desktop PC2.30 M2300 Black,NT Bluetooth Stereo Headphones E52 Black,SV DVD Player M110 Silver,WWI LCD24W X300 Black,Litware 16"" White Oscillating Stand Fan E701 Black,Adventure Works Desktop PC1.80 ED180 Silver,Contoso Enhanced Capacity Battery M800 Grey"
1765346,1,99.0,Adventure Works LCD17 E200 Black
1765360,6,6367.949999999999,"Contoso DVD Recorder L220 White,The Phone Company PDA GPS Phone 3.5 inch M910 Black,WWI Desktop PC1.80 E1800 Brown,SV DVD Player M100 Black,MGS Age of Empires III: The Asian Dynasties M190,SV Keyboard E90 Silver,SV DVD External DVD Burner M200 Silver,MGS Dungeon Siege: Legends of Aranna 2009 E146,Litware Home Theater System 4.1 Channel M413 Brown,SV Hand Games for Office worker L28 Yellow,Adventure Works Desktop PC1.60 ED160 Silver"
1765384,3,8640.98,"The Phone Company Smart phones Unlocked International M800 Gold,SV Hand Games men M30 Red,WWI Desktop PC2.33 X2330 Black,SV DVD 38 DVD Storage Binder E25 Black,WWI Desktop PC1.60 E1600 White,WWI Desktop PC2.30 M2300 Silver,Adventure Works Desktop PC2.30 MD230 Brown,Fabrikam SLR Camera 35"" M358 Grey"
1765579,1,94.99,Litware Microwave 0.8CuFt E080 White
1765634,2,20297.0,"The Phone Company PDA Palm 4.7 inch L850 White,NT Washer & Dryer 25.5in M2550 Blue"
1765668,3,14785.679999999998,"Contoso DVD 55DVD Storage Binder M56 Red,WWI Desktop PC2.30 M2300 Brown,The Phone Company Touch Screen Phones 26-2.2"" M200 Gold,Headphone Adapter for Contoso Phone E130 Silver,Proseware LCD24W X300 White,Adventure Works Desktop PC2.30 MD230 Silver,NT Wireless Bluetooth Stereo Headphones E102 White,SV 8xDVD E100 Silver,WWI Projector 720p LCD56 Black,Adventure Works Desktop PC1.80 ED182 Brown,SV DVD 48 DVD Storage Binder M50 Black"
1765862,3,4278.0,"Contoso Home Theater System 5.1 Channel M1530 Brown,Adventure Works Desktop PC1.80 ED180 Silver,WWI 4GB Video Recording Pen X200 Black,MGS Zoo Tycoon 2: End range Species Expansion Pack E105,Contoso Coffee Maker Auto 5C E0900 Black"
1765910,3,5988.66,"Contoso Washer & Dryer 15.5in E155 White,Adventure Works Desktop PC2.30 MD230 Black,Contoso DVD External DVD Burner M200 Silver,Adventure Works Coffee Maker 12C M100 Silver,WWI Desktop PC1.80 E1801 Brown"
1765915,3,7835.4,"WWI Desktop PC1.80 E1801 White,The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black,Proseware High-Performance Business-Class Laser Fax X200 White,Adventure Works Desktop PC2.33 XD233 Silver,Contoso Pen Touch Screen Phones M320 Black,MGS Zoo Tycoon 2: End range Species Expansion Pack E105,MGS Bicycle Board Games2009 E165"
1765917,1,4615.34,"MGS Age of Empires Expansion: The Rise of Rome 2009 E181,Adventure Works Laptop12 M1201 Silver,MGS Age of Empires II: The Conquerors Expansion E125,WWI Desktop PC2.30 M2300 Brown,MGS MechWarrior 4 Mach Paks2009 E161"
1766136,1,567.67,"WWI Projector 480p DLP12 Black,Contoso DVD 60 DVD Storage Binder L20 Black"
1766407,1,623.7800000000001,"Contoso 8GB Clock & Radio MP3 Player X850 Silver,SV DVD 55DVD Storage Binder M56 Black"
1766504,1,15501.96,"Contoso Water Heater 2.6GPM E0900 Red,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Grey,Contoso Multi-line phones M30 White,Contoso Microwave 2.2CuFt M0125 White"
1766556,1,1156.8799999999999,"Contoso DVD Recorder L220 White,Contoso Rubberized Skin BlackBerry E100 White,Fabrikam Microwave 0.8CuFt E0800 Red"
1766887,3,19543.49,"WWI 4GB Video Recording Pen X200 Black,Adventure Works Desktop PC2.30 MD230 Black,WWI Laptop15.4W M0156 White,Contoso Home Theater System 4.1 Channel M1410 Brown,Litware Refrigerator 19CuFt M760 Red,WWI Wireless Bluetooth Stereo Headphones M170 Pink,Contoso Water Heater 4.3GPM M1250 Grey,WWI Stereo Bluetooth Headphones New Generation M370 White"
1766951,2,2187.0,"Adventure Works LCD22 M200 Black,A. Datum Ultra Compact Digital Camera M190 Black"
1767101,1,2273.92,"WWI 1GB Digital Voice Recorder Pen E100 Pink,Adventure Works 20"" CRT TV E15 Silver,NT Wireless Bluetooth Stereo Headphones M402 Black"
1767210,1,3672.3499999999995,"Contoso Wireless Notebook Optical Mouse X205 Black,Adventure Works Desktop PC1.80 ED182 Silver,WWI 2GB Spy Video Recorder Pen M300 Silver"
1767377,3,4394.27,"Litware Washer & Dryer 25.5in M350 White,SV DVD 14-Inch Player Portable L100 Silver,Litware Microwave 2.2CuFt M125 Grey,SV DVD 48 DVD Storage Binder M50 Red,Contoso Original K1m Li-Ion Standard Battery E170 Black,The Phone Company Smart phones Unlocked M300 Grey,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black"
1767588,1,1223.06,"Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,Adventure Works Laptop12 M1201 White,SV Rechargeable Bluetooth Notebook Mouse E80 Silver"
1767794,3,6197.91,"WWI 2GB Pulse Smart pen M100 White,MGS Combat Flight Simulator 2009 E159,NT Wireless Bluetooth Stereo Headphones E302 White,WWI Desktop PC2.30 M2300 Silver,The Phone Company Touch Screen Phones - CRT M11 Black,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,MGS Age of Empires III: The Asian Dynasties M180,Contoso Microwave 0.9CuFt E0090 Black,MGS Empires Collector's 2008 M440,MGS Age of Empires II Gold Edition2009 E172,A. Datum Rangefinder Digital Camera X200 Green,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold"
1767848,1,1873.76,"MGS Age of Empires III: The Asian Dynasties M180,Contoso General Carrying Case E304 White,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,SV 16xDVD M310 Silver"
1767858,3,24046.99,"WWI 1GB Digital Voice Recorder Pen E100 Red,Contoso Water Heater 1.5GPM E0800 Green,Fabrikam Laptop17 M7000 Black,Proseware Projector 1080p LCD86 Black,Contoso Digital Camera/Camcorder USB Cable E324 Purple,SV DVD 48 DVD Storage Binder M50 Black"
1768079,2,4669.93,"Contoso Water Heater 2.6GPM E0900 Blue,Litware Refrigerator 1.7CuFt E120 Silver,WWI Wireless Bluetooth Stereo Headphones M170 Pink,SV DVD Player M130 Grey,SV DVD Player M140 Gold,Contoso Rechargeable Battery Pack E310 White,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,WWI Stereo Bluetooth Headphones E1000 Blue,MGS Return of Arcade Anniversary Edition M390,The Phone Company PDA Palm 3.7 inch M830 White,Contoso DVD Recorder L230 Grey"
1768180,3,4525.09,"WWI Wireless Bluetooth Stereo Headphones M270 Pink,NT Wireless Bluetooth Stereo Headphones M402 Black,SV Hand Games for students E40 Silver,Adventure Works Desktop PC1.80 ED180 Black,Fabrikam Laptop10.1 M0100 White,Adventure Works 15.6"" LCD TV M130W Brown,SV Hand Games for kids E30 Yellow,SV DVD 58 DVD Storage Binder M55 Red"
1768281,1,460.0,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey"
1768548,2,798.22,"Contoso DVD Recorder L210 Silver,Contoso Integrated Business Phone With card L10 White,MGS Hand Games women M400 Red,MGS Hand Games men M300 Black"
1768600,1,12808.5,"Contoso Washer & Dryer 21in E210 Pink,MGS Hand Games for kids E300 Red"
1768779,3,4268.05,"WWI Desktop PC1.80 E1800 White,Contoso 4GB Flash MP3 Player E401 Blue,MGS Hand Games for kids E300 Yellow,Contoso Phone with 13-Number Memory (210) M301 White,Adventure Works Laptop12 M1201 Red,Contoso Rechargeable Battery Pack E310 Black,Litware Home Theater System 5.1 Channel M514 Brown,WWI 4GB Video Recording Pen X200 Black"
1768999,1,1677.0,WWI Desktop PC2.30 M2300 Silver
1769156,2,10345.0,"Contoso Washer & Dryer 27in L270 Blue,Fabrikam Social Videographer 1/3"" 8.5mm E200 Orange,WWI Desktop PC3.0 M0300 Silver,A. Datum SLR Camera 35"" M358 Pink,Adventure Works Desktop PC1.80 ED180 White,WWI Desktop PC2.33 X2330 Black"
1769294,2,1128.79,"The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,SV DVD 9-Inch Player Portable M300 White,Contoso Single-line phones E10 White,Contoso Lens Cap Keeper E314 White"
1769400,2,4000.22,"The Phone Company PDA Phone 4.7 inches L360 Silver,Fabrikam SLR Camera 35"" M358 Silver,Contoso Microwave 1.0CuFt E0110 Silver,The Phone Company Sharp Touch Screen Phones M910 Black,WWI Desktop PC2.33 X2330 Black,MGS Hand Games men M300 Silver"
1770021,4,8139.1,"Contoso Dual Handset Cordless Phone System E20 Grey,MGS Hand Games women M400 Black,SV Hand Games for kids E30 Yellow,WWI Desktop PC2.30 M2300 Silver,The Phone Company PDA Phone 3.5 inches M320 Silver,Proseware LCD24W X300 White"
1770119,1,4399.39,"A. Datum Point Shoot Digital Camera M500 Green,NT Bluetooth Stereo Headphones E52 Black,MGS Hand Games for kids E300 Yellow,Proseware Laptop15 M510 White,The Phone Company PDA Phone 3.5 inches M320 White,Contoso Enhanced Capacity Battery M800 Black"
1770393,2,118.86999999999999,"SV Hand Games women M40 Yellow,SV DVD 7-Inch Player Portable E200 Silver"
1770405,2,6491.92,"Litware 180 CFM Vertical Discharge Fan X450 Black,Contoso Laptop Keyboard X105 White,The Phone Company Smart phones 4 GB of Memory M300 Grey,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,Contoso DVD Movies E100 Yellow,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works Desktop PC2.30 MD230 Silver,Proseware Screen 106in M1609 Silver,SV DVD Recorder L210 Silver,Adventure Works 32"" LCD HDTV M130 White,SV 16xDVD M320 Black"
1770497,3,6543.98,"Litware Refrigerator 9.7CuFt M560 Silver,WWI 1GB Digital Voice Recorder Pen E100 Red,Contoso 32GB Video MP3 Player M3200 Red,Adventure Works Coffee Maker 12C M100 Silver,MGS Hand Games women M400 Silver"
1770572,1,380.70000000000005,SV 16xDVD M360 Black
1771027,2,1893.6599999999999,"Litware Wall Lamp E3015 Blue,MGS RalliSport Challenge E115,Fabrikam SLR Camera M150 Green,Litware Refrigerator 4.6CuFt E280 Orange"
1771171,3,2169.33,"Contoso Digital Camera/Camcorder USB Cable E324 Purple,WWI Wireless Bluetooth Stereo Headphones M270 Black,MGS Flight Simulator X Acceleration Expansion Pack M200,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Contoso Water Heater 1.5GPM E0800 Red"
1771225,4,17716.69,"Fabrikam Microwave 1.5CuFt X1100 White,WWI Desktop PC1.60 E1600 Red,SV Car Video LCD9.2W X9281 Brown,Adventure Works Desktop PC2.33 XD233 Silver,Fabrikam SLR Camera M150 Green,WWI Stereo Bluetooth Headphones E1000 Black,Adventure Works Desktop PC2.33 XD233 White,WWI Wireless Bluetooth Stereo Headphones M170 White,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,SV DVD 15-Inch Player Portable L200 Black,Fabrikam Coffee Maker 5C E090 White,MGS Fable: The Lost Chapters E107,Contoso Screen 113in M251 White"
1771228,2,5266.419999999999,"SV DVD 60 DVD Storage Binder L20 Black,Contoso Expandable 3-Handset Cordless Phone System M204 White,Fabrikam Laptop8.9 E8002 Red,Adventure Works 19"" Portable LCD HDTV M110 White,SV Car Video AM/FM E1000 Silver,SV Hand Games for Office worker L28 Yellow,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,Contoso 4GB Flash MP3 Player E401 Silver"
1771296,2,13135.18,"Fabrikam Refrigerator 3.2CuFt E1600 Silver,SV DVD 55DVD Storage Binder M56 Black,Contoso DVD 58 DVD Storage Binder M55 Black,SV DVD 7-Inch Player Portable E200 Black,Contoso Projector 720p M620 White,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,The Phone Company Finger Touch Screen Phones M30 Black,Contoso DVD 38 DVD Storage Binder E25 Red"
1771430,4,1304.33,"MGS Fable: The Lost Chapters2008 E140,The Phone Company PDA Phone Unlocked 3.7 inches M510 Black,SV DVD 58 DVD Storage Binder M55 Red,Fabrikam Social Videographer 1/2'' 3mm E300 Black,Contoso DVD External DVD Burner M200 Silver,Proseware Laptop8.9 E089 White,Adventure Works 20"" Analog CRT TV E45 White"
