CustomerKey,FirstPurchase,LastPurchase,TotalOrders,CustomerStatus
1982502,2016-05-20,2016-05-20,1,Inactive
1982762,2016-01-01,2020-12-21,4,Inactive
1982856,2018-03-03,2019-12-25,4,Inactive
1982994,2016-01-07,2016-01-07,1,Inactive
1983111,2016-07-01,2018-10-18,4,Inactive
1983213,2019-06-06,2020-01-28,2,Inactive
1983228,2016-12-24,2019-07-15,2,Inactive
1983416,2016-10-20,2019-10-05,4,Inactive
1983649,2016-02-11,2016-02-11,1,Inactive
1983666,2018-01-01,2018-01-01,1,Inactive
1983692,2018-12-22,2020-02-21,3,Inactive
1984464,2017-11-15,2020-02-29,3,Inactive
1984624,2016-10-24,2020-12-17,3,Inactive
1984649,2016-02-25,2018-08-23,3,Inactive
1984685,2016-01-16,2016-01-16,1,Inactive
1984697,2018-02-08,2020-02-29,3,Inactive
1984985,2016-01-01,2020-05-29,3,Inactive
1984991,2020-12-24,2020-12-24,1,Inactive
1985627,2019-01-09,2019-01-09,1,Inactive
1985636,2018-05-05,2018-12-06,2,Inactive
1985886,2019-02-21,2019-02-21,1,Inactive
1985903,2019-03-06,2020-01-24,3,Inactive
1986036,2020-02-18,2020-02-18,1,Inactive
1986204,2016-06-02,2020-05-03,4,Inactive
1986637,2019-10-09,2019-10-09,1,Inactive
1986674,2020-12-17,2020-12-17,1,Inactive
1986804,2018-04-28,2020-11-14,7,Inactive
1986927,2016-02-22,2019-12-14,4,Inactive
1987069,2019-06-08,2019-06-08,1,Inactive
1987171,2018-02-14,2019-10-17,2,Inactive
1987314,2016-12-17,2019-07-03,3,Inactive
1987493,2017-10-05,2019-07-19,3,Inactive
1987593,2017-12-23,2018-08-29,2,Inactive
1987601,2016-09-20,2019-07-12,2,Inactive
1987941,2016-02-04,2020-11-21,3,Inactive
1987964,2020-06-01,2020-06-01,1,Inactive
1987984,2019-08-10,2019-08-10,1,Inactive
1988069,2020-07-09,2020-12-23,2,Inactive
1988615,2020-02-15,2020-02-15,1,Inactive
1988805,2018-01-13,2020-12-04,7,Inactive
1989435,2018-01-29,2020-08-03,3,Inactive
1989635,2017-01-07,2020-06-11,4,Inactive
1989753,2017-12-30,2017-12-30,1,Inactive
1989863,2019-08-08,2020-07-09,3,Inactive
1990017,2019-10-08,2019-10-08,1,Inactive
1990185,2016-07-17,2016-07-17,1,Inactive
1990343,2016-11-26,2019-12-31,3,Inactive
1990506,2019-09-28,2019-09-28,1,Inactive
1990647,2019-06-20,2019-06-20,1,Inactive
1990814,2019-02-25,2020-04-30,2,Inactive
1991239,2016-09-10,2017-06-24,2,Inactive
1991278,2020-05-07,2020-05-07,1,Inactive
1991339,2017-12-21,2020-02-25,4,Inactive
1991411,2017-08-14,2018-12-25,3,Inactive
1991497,2019-01-26,2019-08-17,2,Inactive
1991742,2017-12-15,2019-12-26,5,Inactive
1991913,2016-11-22,2020-02-13,3,Inactive
1991961,2017-01-25,2020-03-10,2,Inactive
1992043,2016-10-20,2017-01-21,2,Inactive
1992074,2016-09-03,2021-01-02,4,Inactive
1992835,2017-09-07,2020-07-29,3,Inactive
1993046,2019-02-19,2019-02-19,1,Inactive
1993577,2019-05-18,2019-05-18,1,Inactive
1994181,2018-01-06,2019-12-30,3,Inactive
1994581,2018-02-09,2018-02-09,1,Inactive
1994606,2019-09-30,2019-09-30,1,Inactive
1994932,2020-05-30,2021-01-27,2,Inactive
1994967,2018-12-14,2020-01-16,2,Inactive
1994972,2018-01-25,2019-09-15,3,Inactive
1995044,2020-02-08,2020-06-23,2,Inactive
1995071,2017-06-13,2019-12-27,3,Inactive
1995593,2018-09-10,2019-07-20,2,Inactive
1995697,2016-05-07,2020-06-13,2,Inactive
1995699,2017-07-31,2019-11-18,2,Inactive
1995928,2020-06-05,2020-06-05,1,Inactive
1996019,2017-12-23,2018-05-15,2,Inactive
1996029,2018-08-18,2020-12-26,4,Inactive
1996108,2017-08-09,2020-04-30,4,Inactive
1996351,2019-08-01,2019-08-01,1,Inactive
1996365,2019-11-29,2020-07-08,3,Inactive
1996488,2019-12-26,2019-12-27,2,Inactive
1996680,2017-09-05,2017-09-05,1,Inactive
1996781,2017-01-04,2020-02-20,6,Inactive
1996797,2018-06-15,2019-12-30,5,Inactive
1996847,2019-11-28,2021-02-03,2,Inactive
1996909,2019-08-01,2020-02-08,3,Inactive
1996959,2016-02-04,2020-10-16,7,Inactive
1997104,2018-12-12,2018-12-12,1,Inactive
1997208,2018-12-01,2020-01-02,4,Inactive
1997221,2016-07-14,2019-12-16,4,Inactive
1997307,2017-06-17,2017-06-17,1,Inactive
1997542,2019-12-24,2019-12-24,1,Inactive
1997694,2019-01-18,2019-01-18,1,Inactive
1997727,2017-11-09,2019-12-11,3,Inactive
1997765,2016-12-12,2020-02-25,5,Inactive
1997780,2018-09-21,2020-01-09,5,Inactive
1998013,2016-12-24,2020-02-26,6,Inactive
1998163,2016-07-16,2016-07-16,1,Inactive
1998179,2018-07-23,2020-05-13,3,Inactive
1998305,2016-11-22,2018-08-15,2,Inactive
1998377,2019-02-23,2019-08-10,2,Inactive
1998481,2017-08-10,2021-01-23,4,Inactive
1999313,2019-05-15,2019-05-15,1,Inactive
1999333,2018-06-23,2020-02-24,3,Inactive
1999383,2016-05-26,2019-11-02,2,Inactive
1999721,2017-02-25,2018-10-20,3,Inactive
1999750,2017-01-10,2017-01-10,1,Inactive
1999911,2019-10-23,2019-12-18,2,Inactive
1999956,2017-08-22,2019-01-26,2,Inactive
2000293,2019-08-17,2019-08-17,1,Inactive
2000732,2018-09-19,2019-05-18,3,Inactive
2000744,2019-11-04,2019-12-11,2,Inactive
2000872,2016-05-21,2016-07-14,2,Inactive
2001416,2019-07-16,2020-05-20,2,Inactive
2001744,2019-05-31,2019-10-26,2,Inactive
2001745,2018-05-22,2019-07-23,2,Inactive
2001755,2016-11-08,2020-10-26,3,Inactive
2001808,2019-09-03,2019-09-03,1,Inactive
2001813,2020-12-31,2021-02-02,2,Inactive
2001941,2020-06-06,2020-06-06,1,Inactive
2001951,2018-11-08,2020-07-10,2,Inactive
2002239,2020-12-08,2020-12-08,1,Inactive
2002288,2016-11-10,2018-02-21,2,Inactive
2002372,2017-05-27,2019-06-28,2,Inactive
2002439,2018-09-08,2019-09-25,4,Inactive
2002685,2017-01-19,2017-01-19,1,Inactive
2002810,2018-12-17,2019-02-01,2,Inactive
2002841,2019-01-10,2019-01-10,1,Inactive
2002888,2017-09-09,2019-12-30,2,Inactive
2003153,2018-02-16,2019-12-28,4,Inactive
2003293,2019-02-21,2020-02-24,2,Inactive
2003358,2016-09-05,2020-06-23,8,Inactive
2003425,2019-12-18,2019-12-18,1,Inactive
2003638,2018-05-07,2020-09-14,3,Inactive
2003705,2021-02-18,2021-02-18,1,Inactive
2003856,2019-02-21,2019-02-21,1,Inactive
2003997,2017-08-26,2019-10-31,3,Inactive
2004240,2020-12-12,2020-12-12,1,Inactive
2004284,2018-10-03,2020-12-26,5,Inactive
2004449,2017-10-12,2019-10-26,2,Inactive
2004576,2020-02-19,2020-02-19,1,Inactive
2005315,2017-08-19,2017-08-19,1,Inactive
2005336,2016-09-12,2016-09-12,1,Inactive
2005351,2016-10-08,2018-11-14,2,Inactive
2005389,2018-05-31,2018-05-31,1,Inactive
2005718,2018-06-16,2018-06-16,1,Inactive
2005934,2017-08-11,2019-08-12,2,Inactive
2006113,2019-02-21,2019-12-31,3,Inactive
2006166,2016-10-01,2019-12-05,2,Inactive
2006191,2019-12-27,2020-01-28,2,Inactive
2006313,2016-08-02,2018-09-26,2,Inactive
2006486,2018-11-05,2021-01-11,2,Inactive
2006574,2018-01-01,2020-07-15,4,Inactive
2006644,2016-02-24,2018-12-16,3,Inactive
2006704,2019-09-04,2019-12-24,2,Inactive
2006758,2017-01-21,2019-06-11,2,Inactive
2006826,2017-11-01,2019-11-21,4,Inactive
2007027,2019-06-26,2019-12-05,3,Inactive
2007028,2019-04-30,2020-06-05,4,Inactive
2007125,2017-11-18,2019-09-06,4,Inactive
2007280,2016-09-15,2020-08-21,6,Inactive
2007321,2016-11-02,2019-01-04,2,Inactive
2007618,2019-07-01,2019-07-01,1,Inactive
2007813,2016-01-28,2021-02-17,6,Inactive
2008177,2018-12-14,2019-09-06,2,Inactive
2008468,2019-05-29,2019-05-29,1,Inactive
2009147,2021-01-26,2021-01-26,1,Inactive
2009243,2018-11-19,2019-10-08,2,Inactive
2009540,2020-01-04,2020-01-04,1,Inactive
2009720,2016-10-15,2019-07-25,2,Inactive
2010159,2021-02-19,2021-02-19,1,Inactive
2010245,2017-02-22,2019-07-10,2,Inactive
2010262,2017-08-03,2019-08-27,2,Inactive
2010411,2018-09-11,2018-09-11,1,Inactive
2010495,2019-07-10,2020-03-10,2,Inactive
2010506,2016-12-10,2019-11-07,2,Inactive
2010586,2018-08-09,2019-12-21,2,Inactive
2010827,2019-01-12,2019-01-12,1,Inactive
2011096,2016-08-22,2020-12-26,3,Inactive
2011298,2017-11-18,2020-12-28,5,Inactive
2011585,2019-11-30,2019-11-30,1,Inactive
2011632,2017-11-09,2017-11-09,1,Inactive
2011673,2016-09-09,2020-02-26,5,Inactive
2011702,2020-02-29,2020-02-29,1,Inactive
2011787,2016-04-27,2020-08-12,4,Inactive
2011791,2020-06-09,2020-06-09,1,Inactive
2011796,2016-01-22,2016-02-24,2,Inactive
2012045,2017-08-26,2018-05-30,2,Inactive
2012168,2016-07-09,2019-09-30,5,Inactive
2012457,2016-10-15,2020-05-08,6,Inactive
2012901,2016-11-19,2019-02-20,4,Inactive
2013268,2016-02-22,2019-10-22,2,Inactive
2013443,2017-01-25,2020-03-11,7,Inactive
2013759,2020-09-26,2020-09-26,1,Inactive
2013811,2018-07-21,2021-01-23,6,Inactive
2014107,2017-02-16,2020-07-04,5,Inactive
2014226,2016-10-19,2019-12-23,10,Inactive
2014440,2018-05-01,2018-05-01,1,Inactive
2014500,2019-06-09,2019-12-21,2,Inactive
2014565,2018-07-06,2019-12-21,4,Inactive
2014737,2019-01-26,2019-06-20,2,Inactive
2014806,2019-10-12,2019-10-12,1,Inactive
2014930,2019-10-22,2020-02-08,2,Inactive
2015026,2019-01-07,2019-08-03,2,Inactive
2015036,2016-08-10,2019-07-15,2,Inactive
2015045,2019-05-08,2019-05-08,1,Inactive
2015104,2016-11-10,2016-11-10,1,Inactive
2015173,2020-01-31,2020-01-31,1,Inactive
2015228,2017-12-01,2021-01-20,3,Inactive
2015316,2017-08-26,2020-02-26,3,Inactive
2015373,2019-09-24,2021-02-08,2,Inactive
2015566,2018-08-28,2018-08-28,1,Inactive
2015614,2019-10-21,2019-10-21,1,Inactive
2015674,2016-06-23,2020-08-15,4,Inactive
2015900,2016-02-23,2020-12-01,6,Inactive
2016036,2019-12-24,2019-12-24,1,Inactive
2016041,2019-06-07,2019-09-25,2,Inactive
2016137,2017-02-21,2020-03-09,3,Inactive
2016329,2019-11-12,2019-11-12,1,Inactive
2016610,2018-10-20,2018-10-20,1,Inactive
2016721,2018-06-19,2018-06-19,1,Inactive
2017407,2018-05-31,2019-12-31,2,Inactive
2017884,2016-09-13,2019-06-18,4,Inactive
2017937,2016-12-31,2019-08-13,2,Inactive
2018142,2018-07-23,2018-07-23,1,Inactive
2018226,2019-10-07,2019-10-07,1,Inactive
2018421,2016-05-14,2020-02-15,3,Inactive
2018524,2018-12-21,2018-12-21,1,Inactive
2018685,2017-01-03,2019-02-08,2,Inactive
2018869,2016-09-17,2020-01-13,4,Inactive
2019180,2019-01-07,2020-02-26,3,Inactive
2019245,2020-01-15,2020-01-15,1,Inactive
2019675,2019-11-26,2019-11-26,1,Inactive
2020068,2017-09-04,2019-09-10,2,Inactive
2020231,2018-06-14,2018-06-14,1,Inactive
2020420,2019-02-15,2020-08-25,4,Inactive
2020722,2016-11-23,2019-09-16,4,Inactive
2021107,2018-05-19,2020-07-25,4,Inactive
2021158,2018-12-11,2018-12-11,1,Inactive
2021353,2018-06-02,2019-09-25,4,Inactive
2021360,2019-08-21,2019-08-21,1,Inactive
2021365,2019-02-23,2020-06-01,3,Inactive
2021639,2018-12-15,2020-02-20,3,Inactive
2021834,2019-09-25,2020-01-20,2,Inactive
2021916,2017-02-21,2017-07-13,2,Inactive
2022051,2019-09-05,2021-01-16,2,Inactive
2022162,2016-05-23,2018-12-19,2,Inactive
2022199,2020-02-10,2020-02-10,1,Inactive
2022243,2018-05-08,2019-09-14,3,Inactive
2022288,2019-06-12,2019-06-12,1,Inactive
2022412,2016-05-14,2020-11-21,6,Inactive
2022662,2019-01-20,2020-02-10,4,Inactive
2022707,2016-08-27,2019-11-21,3,Inactive
2022861,2016-09-29,2018-12-25,3,Inactive
2022876,2019-03-13,2019-03-13,1,Inactive
2023185,2016-02-20,2020-12-02,4,Inactive
2023204,2019-12-11,2019-12-11,1,Inactive
2023470,2018-12-21,2020-06-06,2,Inactive
2023780,2017-02-18,2018-06-07,3,Inactive
2023998,2017-04-27,2019-02-16,3,Inactive
2024029,2017-12-30,2021-01-05,8,Inactive
2024100,2018-02-02,2019-09-25,2,Inactive
2024150,2019-09-18,2019-09-18,1,Inactive
2024240,2017-10-25,2019-07-05,2,Inactive
2024716,2018-11-14,2019-12-01,2,Inactive
2025213,2017-06-26,2020-01-04,4,Inactive
2025504,2019-02-05,2020-06-29,3,Inactive
2025509,2017-07-04,2019-01-02,2,Inactive
2025686,2019-07-18,2020-03-16,2,Inactive
2025711,2017-10-14,2019-12-23,3,Inactive
2025840,2018-09-29,2019-05-21,2,Inactive
2025955,2016-11-24,2018-11-10,3,Inactive
2026025,2016-02-19,2016-02-19,1,Inactive
2026065,2020-08-19,2020-08-19,1,Inactive
2026106,2017-11-20,2020-05-13,4,Inactive
2026387,2017-11-27,2020-06-10,3,Inactive
2026432,2018-07-17,2019-06-14,2,Inactive
2026561,2020-06-25,2020-06-25,1,Inactive
2026801,2018-02-20,2020-03-13,5,Inactive
2026978,2019-05-01,2019-05-01,1,Inactive
2027056,2021-01-12,2021-01-12,1,Inactive
2027276,2018-05-23,2020-01-22,3,Inactive
2027449,2019-03-07,2019-09-23,2,Inactive
2027502,2019-01-04,2019-02-14,2,Inactive
2027765,2018-07-27,2018-07-27,1,Inactive
2027835,2016-10-20,2020-03-05,3,Inactive
2027861,2018-11-15,2019-03-15,2,Inactive
2028962,2017-10-21,2019-08-22,4,Inactive
2029379,2018-10-01,2018-10-01,1,Inactive
2029441,2018-10-12,2019-06-05,2,Inactive
2029518,2016-01-25,2019-02-27,3,Inactive
2029584,2020-09-25,2020-09-25,1,Inactive
2029619,2016-06-29,2020-01-01,3,Inactive
2029684,2017-10-20,2020-03-07,2,Inactive
2029697,2018-11-17,2018-11-17,1,Inactive
2029781,2018-09-14,2020-02-08,2,Inactive
2029797,2019-07-10,2019-07-10,1,Inactive
2029798,2018-07-03,2020-01-03,3,Inactive
2030035,2018-01-05,2021-02-19,2,Inactive
2030206,2016-02-23,2019-12-25,3,Inactive
2030678,2017-04-28,2017-04-28,1,Inactive
2030891,2016-12-03,2017-12-28,2,Inactive
2031187,2016-02-27,2016-02-27,1,Inactive
2031360,2019-01-07,2019-01-07,1,Inactive
2031446,2017-12-23,2019-12-26,5,Inactive
2031457,2016-12-13,2020-08-03,4,Inactive
2031698,2019-05-17,2020-02-14,2,Inactive
2032025,2016-01-05,2017-06-16,2,Inactive
2032411,2018-06-09,2020-01-04,5,Inactive
2032588,2018-02-15,2019-01-29,4,Inactive
2032613,2016-06-18,2020-02-14,2,Inactive
2032689,2018-06-06,2020-06-13,2,Inactive
2032912,2018-02-21,2019-08-15,4,Inactive
2032996,2018-08-30,2020-05-25,4,Inactive
2033194,2020-06-11,2020-06-12,2,Inactive
2033219,2018-05-25,2019-01-05,2,Inactive
2033319,2019-02-20,2019-09-04,2,Inactive
2033335,2018-10-20,2020-10-17,3,Inactive
2033946,2017-06-28,2020-01-01,3,Inactive
2033974,2018-09-28,2019-05-18,3,Inactive
2034681,2017-12-16,2019-03-13,3,Inactive
2034744,2019-06-20,2019-06-20,1,Inactive
2034775,2016-10-08,2016-10-08,1,Inactive
2034808,2017-12-19,2020-01-27,6,Inactive
2034809,2018-02-10,2020-08-26,3,Inactive
2034922,2016-05-21,2020-02-08,9,Inactive
2034965,2018-01-03,2019-10-12,5,Inactive
2035543,2016-10-29,2016-10-29,1,Inactive
2035577,2019-05-25,2019-05-25,1,Inactive
2035762,2019-02-09,2019-02-09,1,Inactive
2035771,2016-01-01,2016-01-01,1,Inactive
2035862,2016-08-06,2019-12-28,4,Inactive
2035885,2020-05-27,2020-05-27,1,Inactive
2036099,2016-12-24,2020-02-01,6,Inactive
2036286,2019-07-26,2019-07-26,1,Inactive
2036766,2019-10-23,2020-03-06,2,Inactive
2036809,2020-05-25,2020-05-25,1,Inactive
2037245,2019-07-01,2019-07-01,1,Inactive
2037290,2018-12-05,2019-12-22,2,Inactive
2037292,2016-04-30,2020-02-06,3,Inactive
2037884,2016-03-02,2020-03-06,7,Inactive
2037906,2016-12-16,2020-05-12,4,Inactive
2037919,2016-02-24,2019-12-07,2,Inactive
2038257,2019-03-05,2019-03-05,1,Inactive
2038328,2017-11-08,2017-11-08,1,Inactive
2038334,2016-06-06,2020-02-23,3,Inactive
2038509,2018-01-18,2018-01-18,1,Inactive
2038522,2019-07-22,2020-11-20,3,Inactive
2038741,2019-05-11,2020-07-30,3,Inactive
2038771,2017-12-19,2020-12-04,2,Inactive
2038841,2017-03-08,2019-01-05,4,Inactive
2039658,2018-02-14,2019-01-26,5,Inactive
2039683,2017-06-02,2019-10-24,2,Inactive
2039753,2020-08-08,2020-08-08,1,Inactive
2039789,2017-07-01,2020-12-23,3,Inactive
2039796,2017-08-31,2019-10-24,5,Inactive
2039866,2018-01-04,2020-11-21,4,Inactive
2040156,2017-11-04,2020-01-05,3,Inactive
2040327,2018-07-13,2018-07-13,1,Inactive
2040328,2019-01-19,2019-01-19,1,Inactive
2040568,2016-05-26,2020-02-13,2,Inactive
2040627,2019-05-25,2020-01-27,2,Inactive
2040812,2019-01-25,2019-01-25,1,Inactive
2040826,2019-06-15,2019-06-15,1,Inactive
2040948,2017-02-21,2019-12-14,7,Inactive
2041314,2019-05-20,2020-05-14,2,Inactive
2041442,2019-08-06,2019-08-06,1,Inactive
2041451,2019-11-06,2019-11-06,1,Inactive
2041643,2016-03-07,2016-03-07,1,Inactive
2042037,2018-11-08,2019-05-24,3,Inactive
2042097,2016-01-16,2016-12-23,2,Inactive
2042291,2018-10-10,2019-10-02,3,Inactive
2042548,2016-11-22,2019-12-05,5,Inactive
2043122,2017-11-09,2019-07-12,4,Inactive
2043244,2018-11-24,2019-12-12,3,Inactive
2043401,2020-03-10,2020-03-10,1,Inactive
2043619,2019-01-19,2020-02-11,4,Inactive
2043646,2017-02-14,2020-03-12,5,Inactive
2043708,2018-09-19,2019-09-03,2,Inactive
2043928,2016-02-11,2018-02-03,3,Inactive
2043959,2018-10-15,2018-10-15,1,Inactive
2044217,2018-06-08,2018-06-08,1,Inactive
2044281,2017-02-16,2019-03-08,2,Inactive
2044567,2016-02-13,2020-12-22,8,Inactive
2044599,2019-07-11,2020-01-29,2,Inactive
2044631,2018-08-29,2018-09-17,2,Inactive
2044652,2016-11-30,2021-02-20,2,Inactive
2044669,2020-01-08,2020-01-08,1,Inactive
2045041,2016-09-05,2016-09-05,1,Inactive
2045183,2019-01-08,2020-02-26,3,Inactive
2045289,2019-09-25,2019-09-25,1,Inactive
2045626,2019-01-17,2019-12-12,2,Inactive
2045827,2017-06-23,2020-02-01,5,Inactive
2045928,2017-12-20,2017-12-20,1,Inactive
2045981,2018-02-17,2021-01-02,2,Inactive
2046265,2019-08-17,2020-02-01,2,Inactive
2046511,2020-06-02,2020-12-10,2,Inactive
2046677,2018-06-26,2018-06-26,1,Inactive
2046690,2018-06-19,2018-06-19,1,Inactive
2047648,2016-12-31,2016-12-31,1,Inactive
2047895,2017-03-16,2020-03-03,3,Inactive
2047942,2019-02-25,2019-11-23,3,Inactive
2048264,2020-02-03,2020-02-03,1,Inactive
2048275,2018-10-17,2019-08-31,2,Inactive
2048840,2018-02-21,2019-07-20,3,Inactive
2049273,2019-02-22,2019-02-22,1,Inactive
2049384,2020-02-19,2020-06-29,2,Inactive
2050396,2017-09-22,2020-04-30,3,Inactive
2050411,2019-05-16,2020-02-12,3,Inactive
2050436,2019-07-22,2019-07-22,1,Inactive
2050933,2016-01-09,2019-08-28,3,Inactive
2051116,2019-03-07,2019-03-07,1,Inactive
2051117,2017-12-26,2019-12-05,2,Inactive
2051398,2016-09-24,2020-09-25,3,Inactive
2051562,2019-03-02,2019-03-02,1,Inactive
2051642,2018-12-29,2020-08-18,2,Inactive
2051822,2019-03-09,2020-02-15,2,Inactive
2051826,2019-09-25,2019-09-25,1,Inactive
2052082,2019-09-18,2020-12-16,3,Inactive
2052391,2020-12-24,2020-12-24,1,Inactive
2052419,2019-01-03,2019-01-03,1,Inactive
2052752,2018-02-23,2020-01-04,5,Inactive
2052994,2018-06-28,2018-06-28,1,Inactive
2053017,2019-05-25,2020-01-07,2,Inactive
2053393,2017-01-03,2017-01-03,1,Inactive
2053447,2017-09-30,2020-09-24,3,Inactive
2053612,2017-12-29,2020-01-16,4,Inactive
2053617,2016-01-06,2020-01-04,3,Inactive
2053838,2017-01-04,2020-05-27,5,Inactive
2053862,2018-10-16,2019-01-18,2,Inactive
2054016,2019-05-09,2020-09-29,3,Inactive
2054052,2018-09-07,2021-01-16,3,Inactive
2054088,2020-02-21,2020-02-21,1,Inactive
2054315,2018-08-31,2019-01-09,2,Inactive
2054326,2017-09-13,2017-09-13,1,Inactive
2054443,2017-12-28,2018-06-19,2,Inactive
2054697,2016-12-10,2016-12-10,1,Inactive
2054855,2016-12-17,2018-09-15,3,Inactive
2054914,2017-12-26,2018-10-26,3,Inactive
2054922,2016-12-05,2020-01-21,6,Inactive
2054948,2018-01-08,2019-12-05,3,Inactive
2054967,2018-10-13,2018-10-13,1,Inactive
2055060,2018-06-21,2019-12-10,2,Inactive
2055087,2016-11-30,2017-02-15,2,Inactive
2055186,2016-07-02,2016-07-02,1,Inactive
2055414,2016-07-12,2016-07-12,1,Inactive
2055521,2019-09-26,2019-09-26,1,Inactive
2055601,2018-01-31,2018-01-31,1,Inactive
2055641,2016-08-24,2017-12-21,2,Inactive
2055720,2016-02-18,2016-02-18,1,Inactive
2055764,2016-02-27,2021-02-17,5,Inactive
2055843,2019-07-19,2019-12-30,2,Inactive
2056754,2019-08-13,2019-10-08,2,Inactive
2056831,2016-11-17,2019-12-31,5,Inactive
2057050,2016-07-07,2020-05-25,2,Inactive
2057184,2018-12-19,2020-07-15,3,Inactive
2057186,2018-05-09,2018-05-09,1,Inactive
2057404,2018-05-29,2018-12-22,2,Inactive
2057574,2016-05-17,2016-05-17,1,Inactive
2057608,2016-12-04,2019-10-04,3,Inactive
2057632,2018-09-26,2020-03-04,3,Inactive
2057721,2019-01-24,2019-10-24,3,Inactive
2057844,2019-05-10,2019-12-27,2,Inactive
2058170,2018-12-11,2019-03-02,2,Inactive
2058877,2020-10-08,2020-10-08,1,Inactive
2059385,2019-01-16,2019-05-11,3,Inactive
2059592,2016-07-23,2017-07-18,4,Inactive
2059595,2016-08-18,2019-12-18,5,Inactive
2059701,2019-05-22,2019-05-22,1,Inactive
2060125,2016-03-09,2019-09-18,3,Inactive
2060127,2020-10-03,2020-10-03,1,Inactive
2060328,2018-06-02,2020-10-14,3,Inactive
2060436,2019-12-10,2019-12-10,1,Inactive
2060541,2018-02-17,2020-05-12,3,Inactive
2060555,2018-06-09,2018-07-18,2,Inactive
2060646,2016-03-08,2020-07-08,3,Inactive
2060666,2016-07-09,2019-11-28,3,Inactive
2060807,2020-11-02,2020-11-02,1,Inactive
2061136,2017-07-17,2017-08-12,2,Inactive
2061166,2020-01-01,2020-01-01,1,Inactive
2061513,2016-11-12,2017-11-16,2,Inactive
2061563,2017-06-17,2018-02-22,3,Inactive
2061855,2017-12-24,2019-09-26,3,Inactive
2061922,2016-09-09,2020-01-04,2,Inactive
2062180,2016-11-01,2020-07-09,2,Inactive
2062204,2016-08-08,2020-02-12,2,Inactive
2062220,2018-02-03,2019-10-05,3,Inactive
2062344,2018-06-26,2021-02-03,5,Inactive
2062564,2016-12-15,2019-09-25,2,Inactive
2062680,2019-02-20,2020-08-19,3,Inactive
2062768,2020-01-13,2020-01-13,1,Inactive
2063107,2016-01-30,2019-12-14,5,Inactive
2063156,2019-09-10,2021-02-13,2,Inactive
2063333,2021-01-05,2021-01-05,1,Inactive
2063343,2018-08-04,2021-02-13,5,Inactive
2063464,2017-12-27,2017-12-27,1,Inactive
2063575,2017-01-27,2017-01-27,1,Inactive
2063821,2018-02-26,2020-06-26,3,Inactive
2063886,2017-07-06,2021-02-01,4,Inactive
2064083,2016-10-29,2020-01-02,5,Inactive
2064097,2019-02-23,2019-12-07,3,Inactive
2064325,2016-10-10,2018-06-02,2,Inactive
2064437,2018-12-29,2019-10-14,4,Inactive
2064577,2019-05-09,2019-12-14,2,Inactive
2064687,2019-07-13,2020-11-02,3,Inactive
2064706,2019-05-08,2019-05-08,1,Inactive
2064857,2017-10-22,2019-12-02,3,Inactive
2064944,2017-05-30,2019-08-22,4,Inactive
2065304,2019-09-21,2019-09-21,1,Inactive
2065362,2017-12-14,2019-01-28,2,Inactive
2065494,2016-11-26,2019-09-14,2,Inactive
2065513,2016-02-26,2018-05-02,2,Inactive
2065524,2016-03-05,2016-12-26,2,Inactive
2065817,2016-02-04,2018-09-18,3,Inactive
